region,cs,freq,ml,el,wc,tweet,author,lat,lon,Cebu,34.75%,2148, Dumaguete,7.67%,474, Davao,27.64%,1709, CDO,29.94%,1851,6182
o,,,,,8, @piamylovess librehi ko ug tea biiiiii x.z   , hearmeyroxas,8.455875,124.641713,,,,,,,,,,,,,
v,,,,,8, Char kaayo sya magtweet maheya tayo ba Hahaha, AjLopezII,7.14846,125.612634,,,,,,,,,,,,,
o,,,,,8," \""@ShitHappensDre: With or without problem  talk to God.\""", Jhurielle,8.471327,124.689738,,,,,,,,,,,,,
c,,,,,8, study nako sa math\ud83d\ude2c\ud83d\udc4d, julliannemarie_,10.366153,123.91786,,,,,,,,,,,,,
v,,,,,8," \""@AbaMalandii: With or without problems  talk to God.\""", DanicaCanuto,7.080944,125.611198,,,,,,,,,,,,,
d,,,,,8, Nakakatuwa   may ud lagi ang msg \ud83d\ude01, clairerosillo07,9.313211,123.275857,,,,,,,,,,,,,
o,,,,,8, @JaySongF maong ga make up class ko daan :(, aloiskie,8.240878,124.243667,,,,,,,,,,,,,
c,,,,,8, @jinkybelanizo ge uy. Got to go na! Bye, imFAYIING,9.949101,123.398955,,,,,,,,,,,,,
c,,,,,8, tambay tambay :) @ Honeytea Cebu http:\/\/t.co\/Syi6z422zp   , jhaiAwesome,10.329491,123.901543,,,,,,,,,,,,,
d,,,,,8," \""@_wonderwall23: Oh.\ud83d\ude33 http:\/\/t.co\/9i4Oye4ZRj\""", itsdaystaaar,9.324752,122.868731,,,,,,,,,,,,,
o,,,,,8," \""@BobOngWords: Use your BRAIN to protect your HEART.\""", behappyfaith,8.493407,124.604292,,,,,,,,,,,,,
v,,,,,8, Ang kanta jud sa Angel eyes ba HAHAHAHAHA, armiesamaniego,7.189174,125.462887,,,,,,,,,,,,,
c,,,,,8, wa ko ka study naka sleep ko tae, andreacenabre,10.32923,123.879863,,,,,,,,,,,,,
c,,,,,8," \""@FactsAboutBoys: I want to be with you. Everyday.\""", BaaaEron,10.32951,123.881003,,,,,,,,,,,,,
c,,,,,8," \""USAHAY\"" \ud83d\ude0d\ud83d\ude0d\ud83d\ude0d #BCWMH40DaysOfDreamsAndFulfillment", TeensisforJODI,10.313319,123.959269,,,,,,,,,,,,,
o,,,,,8, Decided not to go to school today! #notfeelingwell, Lica_CoMc,8.495514,124.599785,,,,,,,,,,,,,
c,,,,,8, Pancake and Nutella. Heaven!! \ud83d\udc4d\ud83d\ude0d, berley_jane,10.292708,123.888001,,,,,,,,,,,,,
v,,,,,8," \""@itsEllaCruz: @RegalFilms \ud83d\ude0a http:\/\/t.co\/HnJkgXXGcq\""", PaulEllaDavao,7.104849,125.616727,,,,,,,,,,,,,
v,,,,,8, @ariantantannn @tjtecson duha na ta mo balhin freeng, hazelota,7.089596,125.500509,,,,,,,,,,,,,
o,,,,,8, ang HARINA sangkap sa pagluluto hindi FACE POWDER!, Iway_YMCMB,8.50887,124.601951,,,,,,,,,,,,,
c,,,,,8, @tara_musni thank you tar hahaha throwback laratara day$, JustinKateh,10.317952,123.906647,,,,,,,,,,,,,
c,,,,,8, Nag damgo ko Ni Anne Curtis \ud83d\ude1c, itsmejoenahz,10.282703,123.997409,,,,,,,,,,,,,
o,,,,,8, Mood swings. Keep the shit out of me!, auramaria028,8.994945,124.886454,,,,,,,,,,,,,
o,,,,,8, @nicoleloreful dghan kykag gi block sa fb sa?, mithyaaat,8.825325,125.103733,,,,,,,,,,,,,
o,,,,,8," ""Wow legs \ud83d\ude02 http:\/\/t.co\/wY4tjraLWw"" "," ""whippah",8.451505,124.630272,,,,,,,,,,,,,
c,,,,,8, Beach @ White Beach  Moalboal http:\/\/t.co\/INrEFbD6Fa, jayparrocho,10.33204,123.908937,,,,,,,,,,,,,
o,,,,,8, Nimal. Bibo nkay silang duha dris tindahan. Heeeeh, BreenaGwen,8.481633,124.733811,,,,,,,,,,,,,
v,,,,,8, Txting with ma brother's girl \ud83d\ude0a, shemAmp,7.056234,125.602605,,,,,,,,,,,,,
c,,,,,8, @_KimCharles wa kaabot mga 3 weeks ra hahahaha, LydessaPayusan,10.279089,123.869207,,,,,,,,,,,,,
d,,,,,8, Samoka ning mga baboy mga feeler ba haha, reginebenedicte,9.515006,123.159513,,,,,,,,,,,,,
c,,,,,8, Chinito @TJLerias \ud83d\ude11 http:\/\/t.co\/K45mEfnIKe, ItsLoraineIra,10.301305,123.951218,,,,,,,,,,,,,
c,,,,,8, I can be happy without you man HAHAHAHA, gracelleabatss,10.273839,123.856597,,,,,,,,,,,,,
o,,,,,8, Kaloka hahaha sabagay gnito kase eh\n -__-#, bernardoxchandy,8.487088,124.639033,,,,,,,,,,,,,
c,,,,,8, #PayoSaSarili Di na aasa pa. \u30c4 \ud83d\udc94, onShandiaybaa,10.315986,123.89248,,,,,,,,,,,,,
c,,,,,8, Rainy Morning!\n#icantbreathe \n#DualMeaning\n#Eehhh, samuie,10.242795,123.831857,,,,,,,,,,,,,
v,,,,,8, Goodnight \ud83c\udf83\u00a9 http:\/\/t.co\/9kWNQa6eLK, MontesKrisha,7.292249,125.67567,,,,,,,,,,,,,
o,,,,,8," ""@ysabelleczar kay Saba man kayo mi huhuhu hahahha""      "," ""ohnana_geneyca",8.478531,124.604437,,,,,,,,,,,,,
v,,,,,8, 5x na ako nag change outfit \ud83d\ude39, ChelseCabrera,7.140096,125.586737,,,,,,,,,,,,,
c,,,,,8, \u201c@medschooladvice: Keep calm... and study on.\u201d, chaarbaakii,10.299583,123.863752,,,,,,,,,,,,,
v,,,,,8, 'Your account balance is not sufficient' \ud83d\ude22, delfierrojodi,7.062825,125.596613,,,,,,,,,,,,,
c,,,,,8, I'm at PhilPost https:\/\/t.co\/kHF8e5yFFt, SHMZC,10.320695,123.925173,,,,,,,,,,,,,
v,,,,,8, @rap_0201 imy!!! Dvo ghapon ka twey?\ud83d\ude04, princesspajigal,7.079398,125.610162,,,,,,,,,,,,,
v,,,,,8, Seeing jungkook's top slowly ripping me criieeee, keeleylulu,7.127119,125.629537,,,,,,,,,,,,,
o,,,,,8, @gayledeguzman ay  di ka mu apil sa mass?, ohsnapitzapril1,8.425879,124.604004,,,,,,,,,,,,,
o,,,,,8, \ud83d\ude0d @ MSU-IIT http:\/\/t.co\/tPHlMKNcDn, jennjigya,8.240936,124.243618,,,,,,,,,,,,,
d,,,,,8, Kathryn \u2665\u2665\u2665 http:\/\/t.co\/x7Pnvwh6Ox, irenemzpunk,9.363789,123.273295,,,,,,,,,,,,,
c,,,,,8, I'm not the only one - Sam Smith, ItsLoraineIra,10.301329,123.951238,,,,,,,,,,,,,
o,,,,,8," ""@HJTaracina Haha! favorite! \ud83d\ude01 wala non dito :(((((""      "," ""ccarmelluhh",8.246753,124.253388,,,,,,,,,,,,,
v,,,,,8, You've always deserve me love. I promise, EroSheeran,7.146846,125.662045,,,,,,,,,,,,,
c,,,,,8, Anne Curtis was at liv last night wth, hellokars,10.260783,123.822876,,,,,,,,,,,,,
v,,,,,8, Mao ning gwapo or gwapa  igat man diay., eNelrad101,7.043446,125.502874,,,,,,,,,,,,,
c,,,,,8, @Ako_Si_Bok wala dodong...work work ra ko..eheheh, brent_ian13,10.254315,123.816627,,,,,,,,,,,,,
v,,,,,8, Mingawa oy wala akong mga buddies @jenbaldevieso05 @JjayRoxas, ZaiJulsss,7.070876,125.616537,,,,,,,,,,,,,
c,,,,,8, Its a weekend and im up so early, pammangubat,10.330958,123.899873,,,,,,,,,,,,,
v,,,,,8, @hukplanupu di mapigilan. wala pko gi accept  huhu, LiteEmittngSmyl,7.176057,125.653654,,,,,,,,,,,,,
c,,,,,8, @Beverlyrawr knsa nga J???? chika pa more hehe, jensenafrans,10.38575,123.916268,,,,,,,,,,,,,
v,,,,,8, Hoy mary jane aha man ka makit.an?!!!, paowiieekzzz,7.107111,125.637758,,,,,,,,,,,,,
v,,,,,8, Kiss me hard before you go  summertime sadness., ooohmykhel,7.073627,125.614163,,,,,,,,,,,,,
o,,,,,8, @sheeerlloyd ay unsa paman diay hahahahaha \u263a\u263a, lulubelsss,8.517378,124.573383,,,,,,,,,,,,,
o,,,,,8," ""@AnikaSevillano diba wala mo class karon? \ud83d\ude11"" "," ""bahogchaE",8.467957,124.644246,,,,,,,,,,,,,
v,,,,,8, Schl md: ON. No to wifi na bi, rusmademoiselle,7.051641,125.557423,,,,,,,,,,,,,
c,,,,,8, @john_diola2002 nana ka grade? Wala paman i checked., nasilmae,10.306621,123.896657,,,,,,,,,,,,,
v,,,,,8, http:\/\/t.co\/le11D2Yk6B the last stanza though, RanSheeran,7.067504,125.596925,,,,,,,,,,,,,
v,,,,,8," \""@AyyWHOGOAT: Hi  miss na kita. Sobra. \ud83d\ude2a\""", tinehime,7.079009,125.599327,,,,,,,,,,,,,
c,,,,,8," \""@_LyricsMachine_: \""The drama ain't important.\"" - Jessie J\""", jobhelaxxi,10.303542,123.899867,,,,,,,,,,,,,
o,,,,,8, Decide not to go to school today! #notfeelingwell, Lica_CoMc,8.495514,124.599785,,,,,,,,,,,,,
c,,,,,8, @airdnaandria12 'Show' diay ang pag-pronounce no? Hahahaha, M______T____,10.32807,123.891931,,,,,,,,,,,,,
c,,,,,8, Wala na nuon koy gana muskwela kay gauwan - -, elfayelibusteri,10.297263,123.882799,,,,,,,,,,,,,
d,,,,,8, @syaaamate okay haha. Sure kang complete nkas requirements ?, alienwareZERO,9.31763,123.302772,,,,,,,,,,,,,
o,,,,,8, Maligo nako! Late na sa report! Putaaaa hoho, kikayigat,8.471562,124.648587,,,,,,,,,,,,,
v,,,,,8, @tjtecson @ariantantannn hcdc. Murag mag shift pud ko, hazelota,7.089596,125.500509,,,,,,,,,,,,,
v,,,,,8, Tagalog pa ang bisayang dako! Ha-ha-ha!, AjLopezII,7.14846,125.612634,,,,,,,,,,,,,
o,,,,,8, Mahuman lang gyd ka natsci! Magpalechon jud ko., ijyan_,8.476798,124.646867,,,,,,,,,,,,,
v,,,,,8, Ugh I haven't done anything productive yet, rannahkiara,7.049658,125.592402,,,,,,,,,,,,,
v,,,,,8, Jwu... Sama ako buy? Roshe? Ha ha ha, guibz11,7.103136,125.58488,,,,,,,,,,,,,
v,,,,,8, \u2665\u2665\u2665\u2665 http:\/\/t.co\/a3MRQ0XeLc, csysldvlla03,7.068675,125.616918,,,,,,,,,,,,,
c,,,,,8, @SamsonJa9 Sure sure :) Gae lang niya kog USB., alecsrivera,10.299762,123.887111,,,,,,,,,,,,,
o,,,,,8, @Lorzdc bakit nga ba malungkot? Hmm \ud83d\ude14, Flurpss,8.498357,124.621072,,,,,,,,,,,,,
c,,,,,8," \""Don't let your emotions make your decisions.\""", zarmiePS,9.869771,123.838517,,,,,,,,,,,,,
o,,,,,8, Hey you there i'm sorry. \ud83d\ude22, HungJiden,8.486229,124.659264,,,,,,,,,,,,,
o,,,,,8, Yes! Gi move ang quiz sa AP ! ^__, marinelle_10,8.467477,124.64527,,,,,,,,,,,,,
o,,,,,8, at Back Yard Grill \ud83d\ude0a\ud83d\udc4c, iPaammmm,8.475348,124.645172,,,,,,,,,,,,,
o,,,,,8, I really want to watch divine tomorrow lol, caliegan14,8.485892,124.646736,,,,,,,,,,,,,
c,,,,,8, lunch with mommy (@ Maple) https:\/\/t.co\/YSLi938liz, teeoxley,10.318536,123.905761,,,,,,,,,,,,,
c,,,,,8, @simplyxkaren @ChristineLoveCD and pls mag ud kana lol, kishahahaha_,10.308753,123.905415,,,,,,,,,,,,,
o,,,,,8," ""Why oh why do i feel this way~""      "," ""clairysadicony",8.509313,124.754918,,,,,,,,,,,,,
c,,,,,8, \ud83c\udf66 @ Golden Spoon http:\/\/t.co\/o2pFC9C5k7, yeahitsShammy,10.312288,123.919406,,,,,,,,,,,,,
o,,,,,8, i has no ideya ples can u not, russmaeofficial,8.435455,124.621384,,,,,,,,,,,,,
c,,,,,8, nawnga jd ni baaaa http:\/\/t.co\/nSdEBYmaid, kamellepzbs,10.275513,123.859252,,,,,,,,,,,,,
v,,,,,8, 26k tweets \ud83d\udc4f\ud83d\udc4f\ud83d\ude0a, imaureaa018,7.045636,125.503266,,,,,,,,,,,,,
o,,,,,8, School na me.. Naa ka exam karon? @leaandrelei18, mooomai729,8.48685,124.639224,,,,,,,,,,,,,
v,,,,,8, I'm so sorry my uniform. \ud83d\ude01, IyaaVillania,7.322399,125.69355,,,,,,,,,,,,,
c,,,,,8," \""@justme_arianne: We love you  Ms. Kris. \ud83d\udc9a\""", JaneyandShoti,10.262296,123.826458,,,,,,,,,,,,,
c,,,,,8, @kishahahaha_ :( :( huhuhuhu sobrang nakakasad na ng mga nangyayari :'(, ChristineLoveCD,10.38303,123.955906,,,,,,,,,,,,,
c,,,,,8, Let me take you where you wanna go, keizenpogoy,10.266889,123.948683,,,,,,,,,,,,,
d,,,,,8, @fffranchescaaa @iamcjsalvio Taksil :'(\nHuhu &lt;\/3\nAw haaha, DeannieMarice,9.310514,123.307053,,,,,,,,,,,,,
d,,,,,8, :: ugggh! MiNor hEadaChe fiRst thinG iN tHe mOrninG., DMKatada,9.298435,123.307536,,,,,,,,,,,,,
v,,,,,8, May be indirect  but definitely proves a lot., OMGVenice23,7.085861,125.578476,,,,,,,,,,,,,
o,,,,,8, Bukid is\ud83d\udc9a http:\/\/t.co\/zivf4xqGQT, tikimatsura,8.646168,124.759181,,,,,,,,,,,,,
d,,,,,8, @Stylessgirlx done. \ud83d\ude4c\ud83d\ude0a\ud83d\ude0a, heyChintoot,9.26856,123.242943,,,,,,,,,,,,,
c,,,,,8," \""You're still the one that I adore\""", jawnarnoco,10.299271,123.889464,,,,,,,,,,,,,
d,,,,,8, Korean food is happiness! \ud83c\uddf0\ud83c\uddf7, danireeey,9.322641,123.303262,,,,,,,,,,,,,
c,,,,,8, Lunchie @ Moon Cafe  Shopwise http:\/\/t.co\/hIn1JhT6Fu  , yellow_jops,10.289617,123.8708,,,,,,,,,,,,,
c,,,,,8, Basin wala ball games karon kay nag.uwan, adelaidepilapil,10.397013,123.967311,,,,,,,,,,,,,
v,,,,,8, @heydeaan yep parang? Hahaha :) nkita mo na movie?, tinehime,7.079009,125.599327,,,,,,,,,,,,,
o,,,,,8, Ganda boses plus batikan mag guitar. PERFECT COMBO, Yiiingying,8.492977,124.602602,,,,,,,,,,,,,
o,,,,,8, @ShaGee10 @minamahalSARAH @rich123107 nanonood ako ng movie... ikaw?, adiksayoSARAHG,8.480288,124.631581,,,,,,,,,,,,,
v,,,,,8, @annverlynsantos libre mo ko jco crush \ud83d\ude19, queenkristinblu,7.190759,125.577082,,,,,,,,,,,,,
d,,,,,8, @Geeyaatol Di yan complete! Ulitin mo\ud83d\ude24, nicepantaleta,9.327578,123.299464,,,,,,,,,,,,,
d,,,,,8, Morning face\ud83d\ude12 http:\/\/t.co\/qnjIDKvCVR, itskathcapapas,10.356217,122.963505,,,,,,,,,,,,,
v,,,,,8, Can't believe it's been five months., iambasilYooH,7.074103,125.618229,,,,,,,,,,,,,
o,,,,,8," ""\@_CollegeHumor_: Truth \ud83d\ude29 http:\/\/t.co\/uYvx423F8o\""      "," ""katethinthuan",8.496701,124.615029,,,,,,,,,,,,,
c,,,,,8, Morning- Maria Clara; Evening- Maria Ozawa :))))))))) I CANNOT, frappyniq,10.390974,123.919434,,,,,,,,,,,,,
d,,,,,8, Di na gyud ko muhikap ato usob huhuhu, AnjingBoonjing,9.360126,123.284703,,,,,,,,,,,,,
v,,,,,8, @judahdidadi hehehe yes di ako matulog nowww lol, kathleennonnggg,7.099523,125.60778,,,,,,,,,,,,,
v,,,,,8, What a small world it is \ud83d\ude0b, DielJude,7.104592,125.602332,,,,,,,,,,,,,
c,,,,,8, Sge rmn nig lamon si kris oy Haha, chimneyglazeA,10.309869,123.88088,,,,,,,,,,,,,
v,,,,,8, @CjSarahCabello @rizmonica @KayeRacho @TardarSauce21 bakit may free? huhuhu, jashiiyn,7.308653,125.68189,,,,,,,,,,,,,
c,,,,,8, RD na!! PAYRR!!! Joke! Togpa sa ko.. :p, ilabLanz,10.312698,123.919169,,,,,,,,,,,,,
v,,,,,8, @nicolechinnn me and klark are party crashin hahahahaha, JRxRobale,7.062615,125.575385,,,,,,,,,,,,,
o,,,,,8, Naiwan ko pala charger ko sa marawi tsk, sa_yeerah,8.487742,124.65257,,,,,,,,,,,,,
o,,,,,8, @heyBobot boki i miss youuu. Pagaling ka! ;) mwah, maaaaary12,8.357241,124.810771,,,,,,,,,,,,,
o,,,,,8, Simple lang pangarap ko  maging ikaw at ako., angelashekinah,8.494769,124.61454,,,,,,,,,,,,,
c,,,,,8, \u201c@Crushtagram: I really fucking like you.\u201d, chaarbaakii,10.299537,123.863627,,,,,,,,,,,,,
c,,,,,8," Sumikat ulet si Sarah \""Ang Munting Prinsesa\"" hahahahaha", sheskateeeee,10.314252,123.91007,,,,,,,,,,,,,
v,,,,,8, @khelyperoy di mo man sinagot tanong ko.... Haha, LKPLZ,7.081031,125.525432,,,,,,,,,,,,,
o,,,,,8, @ItsMeLexie1 what's in my school bag. :3, TheeAlyssaCinco,8.473402,124.658046,,,,,,,,,,,,,
d,,,,,8, @JoToms17 Idk wtf how this came to be, majaaaw,9.310744,123.307375,,,,,,,,,,,,,
c,,,,,8, Pasabta ko ngano pirme mn ko mingawon nimo, pammangubat,10.330946,123.899875,,,,,,,,,,,,,
v,,,,,8, Gooooodniiiiiights \u2661\u2661\u2661 http:\/\/t.co\/VMk7dnoTzK, jinimi16,7.055779,125.592895,,,,,,,,,,,,,
o,,,,,8, Babiy na gyud ko ug samot ani tsk2, julubermudez,8.469498,124.646554,,,,,,,,,,,,,
o,,,,,8, Happy birthday  @porksisiig! Have a good one today! :), supermaaai,8.497947,124.6209,,,,,,,,,,,,,
c,,,,,8," \""@itsmovies: The First Time http:\/\/t.co\/mrDeHoekXk\""", dgreatbiangkers,10.314806,123.891218,,,,,,,,,,,,,
o,,,,,8," ""Filipinler:\/kurban\/yetimler\/muhtediler http:\/\/t.co\/BA1tIc2ozC""      "," ""mrderindag",8.558206,124.529817,,,,,,,,,,,,,
v,,,,,8, @kysMEgwynyth Nag bega2 diay atung jumego? Tsk. Hah!, Ofelyuhh,7.108374,125.635993,,,,,,,,,,,,,
c,,,,,8, i still can't believe lola's gone. ;(, jesslabor,10.325923,123.878735,,,,,,,,,,,,,
c,,,,,8, #Lechon aroma fills the air! #FOOD #cebu #organic   , ferliloo,10.306306,123.90914,,,,,,,,,,,,,
v,,,,,8, @ikamooo hahahah gimingaw sya nako day \ud83d\ude02, iamsittichan,7.037009,125.512776,,,,,,,,,,,,,
o,,,,,8, Minsan oo  minsan hindi. Minsan tama  minsan mali., TinaMende,8.508113,124.605311,,,,,,,,,,,,,
o,,,,,8, Just look at the mess we've made, katethinthuan,8.496702,124.615028,,,,,,,,,,,,,
o,,,,,8, @nicolegbalbon hoy! Mura kog naka kita pagkaon hahaha, kalojaco,8.447179,124.638049,,,,,,,,,,,,,
v,,,,,8, GG jud ko ani Econ Exam laturr. Waw., alphaAdds,7.072362,125.612829,,,,,,,,,,,,,
v,,,,,8," \""@ShitHappensDre: Mabait ako  pero depende sa tao.\"" Yes", cheeezkaaa,7.074087,125.615343,,,,,,,,,,,,,
c,,,,,8, When someone replies with one word. \ud83d\ude20, ReezaCavan,10.292465,123.872569,,,,,,,,,,,,,
c,,,,,8, Laying in bed listening to Lana Del Rey., zachaldave,10.256203,123.833267,,,,,,,,,,,,,
o,,,,,8, @Chip2chip2 perfect with a warm mug of coffee, puretuts,8.47517,124.638929,,,,,,,,,,,,,
v,,,,,8, I'm at JSOW https:\/\/t.co\/YFg1eJqdF4, Natesapien15,7.055254,125.597218,,,,,,,,,,,,,
o,,,,,8, Hahah wig daw ang buhok ni sir! Hahaha, marinelle_10,8.467451,124.645257,,,,,,,,,,,,,
o,,,,,8, Busog. (@ RTC Branch 39) https:\/\/t.co\/X9xKHEWg5E   , BreenaGwen,8.475156,124.649139,,,,,,,,,,,,,
v,,,,,8, Happy birthday ate brij! http:\/\/t.co\/gWb4i69OpA, SamPintowan,7.07931,125.590402,,,,,,,,,,,,,
d,,,,,8, @thejairusaquino follow me back jairus please T.T   , clairerosillo07,9.313211,123.275857,,,,,,,,,,,,,
c,,,,,8, Yay they are on their way to OZ, CALUMINATI_,10.302826,123.866992,,,,,,,,,,,,,
v,,,,,8, Not in the mood. Whole day sleep plsssa, CessGutierrez,7.062367,125.601172,,,,,,,,,,,,,
o,,,,,8, Laag wid da dogy http:\/\/t.co\/caxcl4cXOf, TinaMende,8.508113,124.605311,,,,,,,,,,,,,
v,,,,,8," ""Me"" "" myself &amp; i http:\/\/t.co\/AcXfscGr4N"" "," ""aziram_onisna",7.054275,125.598733,,,,,,,,,,,,,
v,,,,,8," ""Birthday celebration \nDulce agtang ! http:\/\/t.co\/ryBKiInKuW""  "," ""Senciothegreat",7.058406,125.612273,,,,,,,,,,,,,
o,,,,,8," ""\@unusualIy: sorry"" "" you kept me waiting too long\""     "," ""DyanJenica",8.473564,124.674411,,,,,,,,,,,,,
v,,,,,8, Good morning kahurt uy nadamguhan nako si bhe!, sheissolovelyj,7.192624,125.434388,,,,,,,,,,,,,
c,,,,,8, Who are we and where do we belong?, hashtag_banana,10.357026,123.918942,,,,,,,,,,,,,
v,,,,,8, 11:11 sana mapansin ako ni lester @imlestergiri, emmawatson_xoxo,7.101585,125.511442,,,,,,,,,,,,,
v,,,,,8, Meet my wench \u270c http:\/\/t.co\/n6v8rXe65C, SamPintowan,7.07931,125.590402,,,,,,,,,,,,,
o,,,,,8," ""Good morning happy friday guys mwahh!! Luv ya""      "," ""suitekathnielcs",8.234329,124.246345,,,,,,,,,,,,,
d,,,,,8, \u2665\u2661 @ Dumaguete City http:\/\/t.co\/3pLcglr5Rj, prance_evalyn01,9.303651,123.308051,,,,,,,,,,,,,
o,,,,,8, @MARIANdefensor ha? Na unsa jod ka oy. Hahahahahahaha, TrixieThing,8.478065,124.644652,,,,,,,,,,,,,
v,,,,,8," \""@FunnyQuotees: I only accept \""K\"" from my mom\""", kcapewoy,7.099129,125.626756,,,,,,,,,,,,,
c,,,,,8, @JasonCimafranca you're my paradise. AHIHIHIHEHOMEHHAHASWCHWEK \ud83d\ude18, AlexiManalili,10.380427,123.919327,,,,,,,,,,,,,
v,,,,,8," ""I thought maabot pa si lolo ug 90.""  "," ""joneeanglim",7.094072,125.626859,,,,,,,,,,,,,
o,,,,,8, @_ckLucas @TheBucktList May Ganito dto Samin baby girl., Direk_LJ,8.585445,124.773977,,,,,,,,,,,,,
d,,,,,8, .good afternoon..\ud83d\ude03\n...lunch?.\ud83c\udf74, bipolar_swagger,10.364761,122.868572,,,,,,,,,,,,,
o,,,,,8, What can I do??? http:\/\/t.co\/tudsTDR1J1, swag19a,8.505465,124.639199,,,,,,,,,,,,,
c,,,,,8, @carynoreeeen ay wait sa  ngano diay oy? Hahaha, DanelleElisha,10.395849,123.919502,,,,,,,,,,,,,
v,,,,,8, #walnutsCAKE #cappuccino @ Saging Repablik http:\/\/t.co\/3IGcyaQkdd, inxiq2009,7.07678,125.608247,,,,,,,,,,,,,
o,,,,,8, Where to buy gladiator sandals. Uuuh \ud83d\udc61, Thisisvanrose,8.240566,124.243656,,,,,,,,,,,,,
v,,,,,8, Mama as conductor-a. Hahahha funny \ud83d\ude02, aaaeleni,7.064426,125.609606,,,,,,,,,,,,,
v,,,,,8, @allukezrachoii hahahaha sus oyy tuo man ka ana :))), DanicaCanuto,7.080944,125.611198,,,,,,,,,,,,,
o,,,,,8, Then? What's next http:\/\/t.co\/hIrK2M1GqI, andrea8211999,8.484633,124.664779,,,,,,,,,,,,,
c,,,,,8, #vscocam @ La Vie Parisienne http:\/\/t.co\/fD2v2WnI5q, aaronyuuu,10.326214,123.89835,,,,,,,,,,,,,
c,,,,,8, our PC takes forever to startup \ud83d\ude12, sweethyacinth,10.488184,123.71224,,,,,,,,,,,,,
d,,,,,8, Raining + ice cream = lamiiiii :))) http:\/\/t.co\/7qwgyejiZg, justalwaysSMYl,9.312366,123.307473,,,,,,,,,,,,,
o,,,,,8, Back to my reading. \ud83d\udcda\ud83d\udcd6, enaxkie,8.474714,124.643233,,,,,,,,,,,,,
v,,,,,8," ""Wanna eat this ... Hahaha http:\/\/t.co\/OEOaDKuzOd""  "," ""aziram_onisna",7.05436,125.598698,,,,,,,,,,,,,
c,,,,,8, @clairegiganto lagi ga stalk si Marjay nako hahaha, AlyzaRegina,10.295586,123.870578,,,,,,,,,,,,,
o,,,,,8, Politics  media  society in general has many biases., BlueReese,8.624056,124.456265,,,,,,,,,,,,,
o,,,,,8," ""Simbako kakusog sa hangin! Manglupad man sad ta""      "," ""tsarahmeh",8.369412,124.829771,,,,,,,,,,,,,
c,,,,,8," \""@KailaJoliePitt: One love. \u2665 http:\/\/t.co\/yDE0Qx2BVY\""", ChristineLoveCD,10.383031,123.955905,,,,,,,,,,,,,
c,,,,,8, ugma na ko balik oyy kay kapoy hahaha, nathmontemayor,10.408741,123.648291,,,,,,,,,,,,,
o,,,,,8, If you want me to  I will. \u2661  , kyayagurl,8.819396,125.097722,,,,,,,,,,,,,
c,,,,,8, 8 1\/2 hrs. of sleep. Salamat Lord., mynymisnym,10.241173,123.836784,,,,,,,,,,,,,
c,,,,,8, Don't be embarrassed if you lose control, keizenpogoy,10.266868,123.948683,,,,,,,,,,,,,
c,,,,,8, Vote natin si bebe @bernardokath ;))) Go Go Go...., mayykendall,10.321167,123.924369,,,,,,,,,,,,,
v,,,,,8," ""Made in Candy! Cute. http:\/\/t.co\/lpS78x9o6A""  "," ""sanderdiaz",7.07243,125.61208,,,,,,,,,,,,,
d,,,,,8, @ToniOfGlobe okay. Thank u! Got the confirmation email., _LouellaJean,9.51611,123.162573,,,,,,,,,,,,,
d,,,,,8, @HoyAnakNgDyosa bodies intertwined with her lips \ud83d\ude02, clairerosillo07,9.313213,123.275857,,,,,,,,,,,,,
c,,,,,8, @neneninonu i am very excited tooooo nen! Hihi., nebuchadnizhar,10.297947,123.904678,,,,,,,,,,,,,
c,,,,,8, Today has been very very VERY VERY productive :)))), Aikagutom,10.331495,123.90026,,,,,,,,,,,,,
o,,,,,8," ""SYA AT SIYA LANG TALAGA EH &lt;\/3""      "," ""KristelBJYO",8.508282,124.652043,,,,,,,,,,,,,
o,,,,,8, \ud83d\ude0d\ud83d\udc4d http:\/\/t.co\/6enRcGHdGG, fenkygladis,8.48126,124.638065,,,,,,,,,,,,,
c,,,,,8, @clairegiganto kadaghan bag kuan sa world oy! Hahaha, AlyzaRegina,10.295636,123.870579,,,,,,,,,,,,,
o,,,,,8, @yensalcedo NEXT WEEK NA AMONG FINALS BAY :D, AkouhLeeki,8.569436,124.474169,,,,,,,,,,,,,
o,,,,,8," ""Chill ra kaayo mga kanta! Dili wasak! HAHAHA"" "," ""kikayigat",8.476716,124.644831,,,,,,,,,,,,,
c,,,,,8, I'm scared you'll forget about me., jobhelaxxi,10.303543,123.899865,,,,,,,,,,,,,
c,,,,,8, http:\/\/t.co\/M9Nlm1eSij Yes. YES. YES INDEED :(, Lalalaloisee620,10.302168,123.908125,,,,,,,,,,,,,
c,,,,,8, Who let the dogs out? Hooo! Hooo! Hooo!, janine200994,10.392785,123.92019,,,,,,,,,,,,,
o,,,,,8, Good morning \u2600\ud83c\udf43\ud83c\udf39\u2615, pringkai09,8.534751,124.745993,,,,,,,,,,,,,
v,,,,,8, Finish movie or not? Not. Go to sleep., myfavbugsbunny,7.070494,125.617489,,,,,,,,,,,,,
o,,,,,8," \""@PIAtttos: Unplanned moments are the best. \ud83d\udc4c\""", hiisheeeng,8.546003,124.761775,,,,,,,,,,,,,
