region,cs,freq,ml,el,cswc,wc,tweet,author,lat,lon,,,,,,,,,,,,
v,f,,,,,8, Kaboret nimong yawaa ka oy! Pota ka! Hahahahahahahhahaha, armiesamaniego,7.189098,125.462989,,,,,,,,,,,,
v,f,,,,,10, Ruminating over matters I shouldnt be stressing of \ud83d \ude13, queenkristinblu,7.195863,125.570552,,,,,,,,,,,,
v,f,,,,,10, Overthinking over matters I shouldnt be stressing of \ud83d \ude13, queenkristinblu,7.196071,125.570285,,,,,,,,,,,,
v,f,,,,,10, Party gals \ud83d \ude18 \ud83d \ude18 http://t.co/nPNq50DAle, LizBoctoto,7.26226,125.658278,,,,,,,,,,,,
v,f,,,,,8, @SirBanatero: Stay positive. And positive things will happen., imFAITHfultoyou,7.292009,125.670367,,,,,,,,,,,,
o,f,,,,,21, Dying to tell somebody how you you really feel but you realize it won't matter for that person anyway. FTW, JinkayBusaco,8.235013,124.242304,,,,,,,,,,,,
o,f,,,,,11, I am everywhere. So Lucy is a matter now? \ud83d \ude32, kayluuuhmarieee,8.235752,124.244798,,,,,,,,,,,,
o,f,,,,,11, give yourself Wings and FLY away from all the negative Things., JuhuriDorina,8.237315,124.249254,,,,,,,,,,,,
o,f,,,,,20, Everyone has its own world. Sometimes whether your in it or not please give each others respect and considerations. #randomthoughts, charyleo143,8.238326,124.243935,,,,,,,,,,,,
o,f,,,,,11, @kitkatguinta looking forward to seeing you again! After your hiatus haha, iamanjosantos,8.238621,124.248742,,,,,,,,,,,,
o,f,,,,,5, @kitkatguinta @SarahPatatas @ohseandeep WTH HAHA, iamanjosantos,8.238622,124.248742,,,,,,,,,,,,
v,f,,,,,8, @Ashton9Sauce: RT AND QUOTE #vote5sos, JMDJesse,7.0083,125.505717,,,,,,,,,,,,
v,f,,,,,14, Luke can we vote the fifth harmony? \n  \n #vote5sos http://t.co/VFZfkevZxD, JMDJesse,7.0083,125.505718,,,,,,,,,,,,
v,f,,,,,13, Tommorow is my examination day and im not studying bc for them! #vote5sos, JMDJesse,7.0083,125.505717,,,,,,,,,,,,
v,d,,,,,24, Hi just wake up katugon pa kaau ko ass in naa p juy filipino ugma oii mag costume me paita gyudt oii tabang plss..., joicelim31,7.008468,125.490906,,,,,,,,,,,,
v,d,,c,*struct,,5, habhaaaaab!! \ud83d \udc37 \ud83d \udc37, NiceanneMalolot,7.031612,125.50673,,,,,,,,,,,,
v,d,,,,,8, @ikamooo ang picture ti hahaha facebook na yan, iamsittichan,7.036589,125.513327,,,,,,,,,,,,
v,f,,c,,,8, @ikamooo hahahah gimingaw sya nako day \ud83d \ude02, iamsittichan,7.037009,125.512776,,,,,,,,,,,,
v,d,,c,e,,9, @angelericasan hahaha kabalo ko ana na feeling \ud83d \ude02, iamsittichan,7.037011,125.512775,,,,,,,,,,,,
v,d,,,,,20, @StaphOrius @cokkerambles_ d man din hahahaha sya lang nag pahalata wala akong ginamention na name don \ud83d \ude02 \u270c \ufe0f, iamsittichan,7.037012,125.512774,,,,,,,,,,,,
v,d,,,,,17, @angelericasan yep balak ko gani na tapusin tonight.. Kasi feel ko no time na humana ka gel?, iamsittichan,7.037013,125.512773,,,,,,,,,,,,
v,d,,c,e? repro,,11, @ikamooo char! Wa namay repro diba? Perfect na na nimo day, iamsittichan,7.037019,125.512762,,,,,,,,,,,,
v,d,,,,,13, Gwapaha Sofia Andress oy pero matured nman kaayo 16 pa gani \ud83d \ude12, mariyamonica,7.037256,125.49806,,,,,,,,,,,,
v,f,,,,,7, @haidinavarro unya ako lang pahimuon ninyo? HAHAHAHA, patsubaldo,7.039117,125.50898,,,,,,,,,,,,
v,d,,,,,13, Laena oy sa uban balay lgi sa among subd. way brownout \ud83d \ude22, eeyjhunnacano,7.039271,125.496102,,,,,,,,,,,,
v,f,,,?bv,,7, ugh wa nman ni ayo oy bv, eeyjhunnacano,7.039271,125.496102,,,,,,,,,,,,
v,d,,,,,11, mag lipat ako school spc? holy child? uhu unsa mn lol, RiyisKathey,7.042982,125.574041,,,,,,,,,,,,
v,d,,,,,7, @lauralparaque_ well bat ka lage ma bitter?, RiyisKathey,7.042983,125.574039,,,,,,,,,,,,
v,d,,,,,9, @rehinaspektor lagi! Told yah! Mangadto ta dra puhooon! XDD, eNelrad101,7.043446,125.502874,,,,,,,,,,,,
v,d,,,,,7, @rehinaspektor nagtanga. Naghigda2. Nagatanaw ko pictures. Hahaha, eNelrad101,7.043446,125.502874,,,,,,,,,,,,
v,d,,,,,14, @rehinaspektor unsa dw mo oras mgkita2? Ambot biii. Wala xa gareply ug gaonline :&lt;, eNelrad101,7.043446,125.502874,,,,,,,,,,,,
v,d,,,,,9, @rehinaspektor wa pa gyud! Unya nko 1 mgsugod. HAHAHA, eNelrad101,7.043446,125.502874,,,,,,,,,,,,
v,d,,,,,19, @rehinaspektor wala. Wala nkoy bago. Gusto unta ko mutanaw ug series. Pero yaw sa run lisod na masugdan. Haha, eNelrad101,7.043446,125.502874,,,,,,,,,,,,
v,d,,t,e,,19, \u201c@AyyWHOGOAT: Bawal kiligin baka paasahin ka. \u201d @marismau I thin this one's for you jkkkk labyu kambs, catexjk,7.044876,125.589235,,,,,,,,,,,,
v,,,,,,5, @enjaiTEGA asa ta mg jogging?, LPincakitty,7.045909,125.549078,,,,,,,,,,,,
v,,,,,,21, \u201c@RespectMeHoe100: bruhhhhh you gotta deactivate your facebook after this lol http://t.co/86rHfIfcGf http://t.co/2s3VGXMAmL \u201d hahaha, redmaserati11,7.045912,125.540406,,,,,,,,,,,,
v,,,,,,12, @enjaiTEGA smoka sa lhubli oy. Hahaha \n Np :) ikaw may ng shopping xD, LPincakitty,7.04593,125.549071,,,,,,,,,,,,
v,,,,,,16, @jonaxx_WP: The perfect words never crossed my mind coz there was nothing in there but you, carmelotesvyne,7.046227,125.500872,,,,,,,,,,,,
v,,,,,,13, @jonaxx_WP: We cannot be selfish of something that does not belong to us., carmelotesvyne,7.046227,125.500872,,,,,,,,,,,,
v,,,,,,12, @WagAssuming: Crush palang nagmomove on ka na. Lupet diba? #TotooBa @kbalmenario @chellyoooow, carmelotesvyne,7.046227,125.500872,,,,,,,,,,,,
v,,,,,,12, diversional activities. #CompanyNurse #TPPHDavao #GoofyNurseOnDuty #WorkMode #icedWhiteChocolateMocha \u2026 http://t.co/FJB7E1RGHY, ihateluvstoryz,7.046232,125.593507,,,,,,,,,,,,
v,,,,,,13, @thiafalegna 1st yr college. Nagkita na ba tau dati? Familiar ka \ud83d \ude01 , nathalieana8,7.046554,125.598481,,,,,,,,,,,,
v,,,,,,24, @marioonluis papunta na siyang beda. Be there in 15min raw. Kita nalang kayo sa saint maurs ba yun basta something like that \ud83d \ude01, fashionvenom,7.046705,125.54367,,,,,,,,,,,,
v,,,,,,7, @ItsDogTexting: http://t.co/h38rXUcFh4 hahahahhahahhahahahhahaha omfggg, cessy___,7.047362,125.541493,,,,,,,,,,,,
v,,,,,,24, @xerxesaquino: V.I.P. TICKETS GIFT KO SAYO HUHUHUHU SORRY YAN LANG MA AFFORD KO HUHUBELLS @jemramosx HAHAHA SORRY KUNG 17 950 LANG HUHU, jemramosx,7.049513,125.599431,,,,,,,,,,,,
v,,,,,,6, Here at SM Ecoland. \ud83d \udc4b, iloveBLESSED,7.050194,125.587931,,,,,,,,,,,,
v,,,,,,21, Ahaha laughtrip c Anne at Luis Bakit ngayon ka lang ang kinanta naa lala ko tuloy ang MariFourth! \n  \n MarisRacal ASAPSupahDance, athea143,7.05032,125.559994,,,,,,,,,,,,
v,,,,,,20, @kissrkris: Nawala gutom ko! \n Ang Ganda! \n  \n MarisRacal ASAPSupahDance http://t.co/g4MpRGhPC5 ang ganda ni bata so cuuute @MARSTELLARACAL:), athea143,7.050325,125.560001,,,,,,,,,,,,
v,,,,,,24, @kicksomeassnow hi tin dpat c Maris ang bigyan nla ng mraming guestings dhil khit ano pagawa nila singing dancing carry nya compared s iba!, athea143,7.050383,125.560003,,,,,,,,,,,,
v,,,,,,16, kapeng barako at its finest.. (@ Starbucks Coffee in Davao Davao del Sur) http://t.co/7jN5Olxso4, phraensys,7.050628,125.588708,,,,,,,,,,,,
v,,,,,,14, langyaa sayoha diay nla nangabot oy. haha pero feel nko dali lng sla dri, JoPaoMarPog,7.050778,125.565873,,,,,,,,,,,,
v,,,,,,6, Hot btaw si Jules. \ud83d \ude1e, Angelayyap,7.050802,125.559015,,,,,,,,,,,,
v,,,,,,14, Shet gi favorite sang akng uyab \ud83d \ude2d \ud83d \ude2d http://t.co/i88ewur4qh, Angelayyap,7.050841,125.558958,,,,,,,,,,,,
v,,,,,,11, @psychologicaI: Karma has no menu. You get served what you deserve., meneahuh,7.051602,125.525494,,,,,,,,,,,,
v,,,,,,16, @SoufianePro: Here's to the people who know the real me but still stick around. \u2764, meneahuh,7.051602,125.525494,,,,,,,,,,,,
v,,,,,,11, @EarlTagud4 @FilthyRichSnaps @steffycanencia read peasant. \ud83d \ude0f http://t.co/Wxr493D6E4, mykelmabss,7.051868,125.566898,,,,,,,,,,,,
v,,,,,,9, @WindeelynGamao yaz. Palagi nga akong nahohopia eh \ud83d \ude02, itsivyisidor,7.051988,125.561496,,,,,,,,,,,,
v,,,,,,11, @imdanielpadiIla: @itsivyisidor: @imdanielpadiIla: Sweet natin \u2665 yie lol lmao \ud83d \ude02, itsivyisidor,7.051989,125.561496,,,,,,,,,,,,
v,,,,,,19, @CoupleQ_: A person who loves you truly will never let you go whatever the situation is. Hold still \u270a, Leslooyy,7.052431,125.568484,,,,,,,,,,,,
v,,,,,,18, @vicegandalines: Pretending to be okay but your inside is bursting. \ud83d \ude2d \ud83d \ude2d \ud83d \ude2d \ud83d \ude2d, Leslooyy,7.052431,125.568484,,,,,,,,,,,,
v,,,,,,17, @VJheyBee: TWITTER is a good excuse to talk to your self without looking stupid. Definitely \ud83d \udc4c, Leslooyy,7.052431,125.568484,,,,,,,,,,,,
v,,,,,,13, Ganda ang weather guys? Yep it's because of us. Hahahaha \ud83c \udfa4, knogra,7.05404,125.569985,,,,,,,,,,,,
v,,,,,,8, @jejejejeng ayy. Uyy wag na. :D delikado pa jan. Haha., arAhshiitah26,7.054224,125.590217,,,,,,,,,,,,
v,,,,,,16, @matuburan unta maghimo gyud sila ug better bigger city museum/cultural center. Develop the old airport!, angelychi,7.054523,125.592724,,,,,,,,,,,,
v,,,,,,11, @IndayBanat: A negative mind will never give you a positive life., lh3iya,7.05546,125.600534,,,,,,,,,,,,
v,,,,,,9, @rizzacrame @jinimi16 ay oh goooo rizzzz ibalik dati ktawan, jinimi16,7.05578,125.592894,,,,,,,,,,,,
v,,,,,,13, The future that we hold is so unclear #TheHeartWantsWhatItWants lovin' this song \u2764, bibiJuyJuy,7.056107,125.579643,,,,,,,,,,,,
v,,,,,,12, The Heart What It Wants by @selenagomez \ud83d \ude0d \u2764 love it, bibiJuyJuy,7.056107,125.579644,,,,,,,,,,,,
v,,,,,,16, You got me scattered in pieces \n Shinning like stars and screaming #TheHeartWantsWhatItWants \ud83c \udfb5 \ud83c \udfb5, bibiJuyJuy,7.056108,125.579644,,,,,,,,,,,,
v,,,,,,10, Wag mo akong inaano dyan dahil napipikon na ako sayo , srrainec,7.057161,125.529225,,,,,,,,,,,,
v,,,,,,11, Dapat dalawa ang kara-okey na segment sa isang day hahaha, crimesheen,7.057388,125.598506,,,,,,,,,,,,
v,,,,,,8, ASAP sinisira nyo eardrums ko hahahaha joke lang, crimesheen,7.057405,125.598499,,,,,,,,,,,,
v,,,,,,17, @Immharvic: Hahahaha lagot ka joshua \ud83d \ude02 http://t.co/Xy7j9XpGoL \ud83d \ude02 \ud83d \ude02 \ud83d \udc4a, crimesheen,7.05743,125.598506,,,,,,,,,,,,
v,,,,,,6, @LeanzaNidea laag ta ugma nila rowey, loveisgabtala,7.057532,125.574932,,,,,,,,,,,,
v,,,,,,12, Dad just came back! \u2708 \ufe0f \ud83d \udc37 http://t.co/hBBgjMM9kS, jeffreymondia,7.057724,125.586818,,,,,,,,,,,,
v,,,,,,16, @juyjuyCabrera hahaha bueeng. Dili na si unsa nimo oy :D hahaha gi kulbaan njud ka :D, Ninabalayon02,7.058355,125.594542,,,,,,,,,,,,
v,,,,,,13, @coolmekccc hahah dili oy. Hapit nko ma pildi sa imha gani ee hahah., Ninabalayon02,7.058363,125.594519,,,,,,,,,,,,
v,,,,,,7, @coolmekccc hawd na kyka mudula baaa hahah, Ninabalayon02,7.058363,125.594519,,,,,,,,,,,,
v,,,,,,7, @KaquilalaM sa man ang problema nto?? Hahaah, Ninabalayon02,7.058363,125.594519,,,,,,,,,,,,
v,,,,,,16, Dinner date with my family \n #yellow \n #paminsan.x lang na http://t.co/l5uRYePx37 , Senciothegreat,7.058406,125.612273,,,,,,,,,,,,
v,,,,,,11, Boring hours \ud83d \ude11 \ud83d \ude16, clyiengzmn,7.058891,125.5291,,,,,,,,,,,,
v,,,,,,17, long time no open hahaha kay nag ask.fm man si jammie. ask kayo http://t.co/CA0LS6FEPD, clyiengzmn,7.058891,125.5291,,,,,,,,,,,,
v,,,,,,17, MAG LAGOT JUD KO ANANG MGA TAONG FEELING KAAYO NGA DLI KABALO MO LIBAK HA HA HA, clyiengzmn,7.058891,125.5291,,,,,,,,,,,,
v,,,,,,19, @sheilamaegalola hahahaha havey!!!, clyiengzmn,7.058892,125.5291,,,,,,,,,,,,
v,,,,,,7, sleeepyyyyyyyy parn \ud83d \ude29 \ud83d \ude34, clyiengzmn,7.058892,125.5291,,,,,,,,,,,,
v,,,,,,19, \u201c@BestMusicLyric: Sometimes I wish someone out there will find me 'til then I walk alone. -Green Day \u201d, marylendio,7.060662,125.600861,,,,,,,,,,,,
v,,,,,,14, Red carpet... \n #Memyselfandi @ Hollywood Burgers Matina Time Square - MTS http://t.co/SYduGCkpko, DaisyJeanRamiro,7.062178,125.598343,,,,,,,,,,,,
v,,,,,,7, @nicolechinnn @earlsweatshort @klarkskie flashdrive*, JRxRobale,7.062559,125.575433,,,,,,,,,,,,
v,,,,,,18, @nicolechinnn @earlsweatshort @klarkskie gimmie a usb or hard drive or something i can put movies in for saturday., JRxRobale,7.06256,125.575433,,,,,,,,,,,,
v,,,,,,19, @chiopeach haha but then in thor ragnarok we get to see thor's and loki's other brother balder!, JRxRobale,7.062608,125.575477,,,,,,,,,,,,
v,,,,,,7, @vhekvelasco nag eroll ka pala addu hahaha, JRxRobale,7.062608,125.575475,,,,,,,,,,,,
v,,,,,,7, @nicolechinnn by fatty does that mean earl??, JRxRobale,7.062615,125.575384,,,,,,,,,,,,
v,,,,,,16, @vhekvelasco its a movie guy haha ohh ohh okay kala ko nag balik ka addu haha, JRxRobale,7.062625,125.57551,,,,,,,,,,,,
v,,,,,,6, mej maraming pera si ermat ah, Cliiiyuuu,7.062684,125.592262,,,,,,,,,,,,
v,,,,,,14, @Buy1TakeLouise oo daw ja bv noh?ugh sa 5 pa man sana klase ba, innasalanga,7.063687,125.596806,,,,,,,,,,,,
v,,,,,,6, @kyntarosa isa ka gramong boret? Hahahaha, paowiieekzzz,7.064271,125.608504,,,,,,,,,,,,
v,,,,,,11, Dinner :3 @ jacks rigde resort and restaurant http://t.co/EnCoD7HORP, kangk0ngking,7.065955,125.581963,,,,,,,,,,,,
v,,,,,,13, @mrssjirons @marquismishol 2nd yr bsn. Walay prereq kay bio man ta \ud83d \ude0a, MrCapirig,7.066254,125.6094,,,,,,,,,,,,
v,,,,,,16, @mrssjirons @marquismishol seryoso sj. Tanawa ako sis.. Hmm para naay background sa mga meds at least, MrCapirig,7.066254,125.609399,,,,,,,,,,,,
v,,,,,,16, Kanang among pictures kay gisend nya sa akong mama. I was like wtf? *insert facepalm here*, claritaaaaaa29,7.066437,125.609521,,,,,,,,,,,,
v,,,,,,9, @mjmacadangdang @jackycvillar @maiiparado paano ako mka fillup ava hahaha, mileesguinoo,7.068193,125.608777,,,,,,,,,,,,
v,,,,,,24, @itsJaneOineza respeto sa pambabash ky jeron? eh di ka nga nya nirespeto nlabas nya pic nyo nagyakapan in pubic sakit namn ginawa mo JoshAne, EnanozaJanness,7.068412,125.614846,,,,,,,,,,,,
v,,,,,,18, @mjmacadangdang @jackycvillar @maiiparado apila ko ninyog fill up beh. kay murag ibaligya na among mga electronics \ud83d \ude14, mileesguinoo,7.068425,125.608752,,,,,,,,,,,,
v,,,,,,20, @iamjoshuagarcia Galing mong sumayaw kaso inis nmn sa cam di ka naka focus...sobrang gwapo mo now ha inspired haha...., EnanozaJanness,7.068578,125.61612,,,,,,,,,,,,
v,,,,,,18, Natapos na ang ASAP19 waley pa rn sa tl angyare puyat lng...haha \n  \n JOSHUAandJANE On ASAPStandout, EnanozaJanness,7.068578,125.61612,,,,,,,,,,,,
v,,,,,,17, \u201c@erickaxx: id go back in time to change it but i can't \u201d \ud83d \ude1e, omgitsyohanna,7.068812,125.613067,,,,,,,,,,,,
v,,,,,,7, @riogrrrande txt lg dw sya saimo oyst, Cliiiyuuu,7.069706,125.606349,,,,,,,,,,,,
v,,,,,,21, \u201c@ihatequotes: Our success is measured by personal beliefs not by anybody else's standards or beliefs. #iHQ \u201d good morning, kricellevine,7.070335,125.619074,,,,,,,,,,,,
v,,,,,,20, nag facetime kami nila dad and I just can't \ud83d \ude2d \ud83d \ude2d naiyak nanaman ako unsa man ni, cindydelafuente,7.070881,125.610842,,,,,,,,,,,,
v,,,,,,24, I might not show my anger or my disappointment but that's just because I don't wanna start an argument. Especially with you., LadyBeeebbb,7.071105,125.613587,,,,,,,,,,,,
v,,,,,,17, Some people are meant to fall in love with each other but not meant to be together., LadyBeeebbb,7.071105,125.613587,,,,,,,,,,,,
v,,,,,,8, Just be yourself and they will judge you., Burgieeeeeeee13,7.071107,125.602495,,,,,,,,,,,,
v,,,,,,12, Familiar view. \n  \n #Nostalgia @ Pete's kiosk http://t.co/LXC2F4A4d4, LGNBriones,7.071516,125.612932,,,,,,,,,,,,
v,,,,,,15, Oh ma gaaaawwww @herreras2004 @matthewclores @McArcillaaa r@RafterMagat @julesbrian13 @jmsumangil hahahaha http://t.co/dJcdwKZLkZ, jedceeeee,7.071902,125.520794,,,,,,,,,,,,
v,,,,,,14, Oh mah gaaawww @herreras2004 @matthewclores @julesbrian13 @RafterMagat @McArcillaaa @jmsumangil @TheRealJulyyyy http://t.co/nyL9srYOQP, jedceeeee,7.071902,125.520794,,,,,,,,,,,,
v,,,,,,16, @psychologicaI: Admit it at this very moment... you're waiting for something that may never happen., ptrcael,7.071965,125.613184,,,,,,,,,,,,
v,,,,,,18, @cyyarianne: Mag kwenta na ako ng mga gastusin. WTH gina isip ko palang makahilak nako I feel you, chelogalllo,7.072097,125.615868,,,,,,,,,,,,
v,,,,,,8, @cyyarianne: pero mas loka loka si chelo hahahahaha, chelogalllo,7.072099,125.615869,,,,,,,,,,,,
v,,,,,,23, @missA_suzy: \ud83d \udc95 \ud83d \ude18 \ud83d \ude1a \ud83d \udc95Happy Birthday again Suzy. Have a blast! :* \n #Happy21stSuzyBaeDay \n #AmazingBDaySuzy http://t.co/FDBZWmB5na, eeeehljeeeey,7.072149,125.606662,,,,,,,,,,,,
v,,,,,,21, \u201c@SemiMalandi: DOTA GIRLS \ud83d \ude02 \ud83d \ude18 \u270c \ufe0f@stoey009 @zareeeeee @SupItsAleshe @JessaChristi @21_geh @HeybeyNeil http://t.co/krz1Iloc84 \u201d, stoey009,7.072274,125.614607,,,,,,,,,,,,
v,,,,,,8, @httpsofiaaa WAHAHAHAHAHAHAHA \ud83c \udf35 \ud83c \udf35 \ud83c \udf35, djfpxkcmb,7.072281,125.599076,,,,,,,,,,,,
v,,,,,,5, @katrengxxdanyel http://t.co/5zDAw5IEOm, djfpxkcmb,7.072281,125.599076,,,,,,,,,,,,
v,,,,,,24, Pusang iring ka smart 2:30am na ko natulog wala ghapon nabalik ang net. Wa mi compensation ani? Sayang kaayo ang downtime kagabii. Fack!, poiXquared,7.072346,125.612796,,,,,,,,,,,,
v,,,,,,11, @gelaiitots ahh mao ba? Abi nko naa imong mga manghod diri, jeremyramiterre,7.072403,125.612878,,,,,,,,,,,,
v,,,,,,5, @gelaiitots grats :) naa nka cp?, jeremyramiterre,7.072406,125.612872,,,,,,,,,,,,
v,,,,,,24, @AIanHangover: My anaconda don't want none unless you got a decent idea of what you're doing with your life hun. NAILED IT, MTinee,7.072496,125.612609,,,,,,,,,,,,
v,,,,,,10, sabaa lge oyyy kalami panglabayan ug encyclopedia nga astang bagaa, leannebata,7.072561,125.613263,,,,,,,,,,,,
v,,,,,,24, naa pay di kabalo mgpasilent ug phone. sus kung dili lg igang sa chapel ddto jd ko mgstudy ba ky hilom pg way mass, leannebata,7.072601,125.613225,,,,,,,,,,,,
v,,,,,,5, @espinoshai bakit yan \ud83d \ude29, edwardbeee,7.072662,125.583099,,,,,,,,,,,,
v,,,,,,14, @chachingcruz: gwapaha ni @Mecoooi uyyyy \ud83d \udc95 \ud83d \udc95 thanks yooooot hihihi \ue418 \ue418, Mecoooi,7.07277,125.613139,,,,,,,,,,,,
v,,,,,,21, dan ganahan kaayo ko sa imong buhok maski wa kay panudlay ay char hahahaha ulaw ta. maski mura tag wakwak haha, DanicaCanuto,7.072867,125.602769,,,,,,,,,,,,
v,,,,,,13, @percabruh hahaha yow Al!! Btw how old are you? \ud83d \ude04 \ud83d \ude03, princecqspian,7.072952,125.523307,,,,,,,,,,,,
v,,,,,,13, @EnsoyCantano @akosixylabear dba BESTFRIEND kayo? Ang sweet2 nyo nga kanina e Hahaha :p, Anjbarreto,7.073357,125.600638,,,,,,,,,,,,
v,,,,,,11, @EnsoyCantano @akosixylabear i love you hahaha shet boret \ud83d \ude03 \u270c, Anjbarreto,7.073482,125.600602,,,,,,,,,,,,
v,,,,,,13, @EnsoyCantano @akosixylabear yieeee! Kilig npud na sya wew ayaw ba kay sakit hahaha, Anjbarreto,7.07364,125.600552,,,,,,,,,,,,
v,,,,,,9, @Marnlvs wla ko g apilan. Unsay sulod sa gm?, Airafeey,7.073852,125.610443,,,,,,,,,,,,
v,,,,,,8, @ShitHappensDre: Mabait ako pero depende sa tao. Yes, cheeezkaaa,7.074087,125.615343,,,,,,,,,,,,
v,,,,,,18, @micasuzara @julscarorocan parang kilala ko talaga kung sino ga gaya nyan ba ay oppps sige stop na hahaha, demaiiskev07,7.074661,125.612886,,,,,,,,,,,,
v,,,,,,13, @micasuzara dali balik pharma baka may chance din magbalikan huy tama na jud, demaiiskev07,7.074661,125.612886,,,,,,,,,,,,
v,,,,,,20, Gi visit ko this cutie patotie ohh.. hi tita tekya from #YNO @ Matina Pangi Davao City http://t.co/bum653mXhr, GonzagaJen,7.075021,125.566866,,,,,,,,,,,,
v,,,,,,9, @paublast dretso lg enrol? Wala ntong enrolment key? \u263a, hoy_isa,7.075568,125.55291,,,,,,,,,,,,
v,,,,,,5, @ForMenPh @FacialCareCtrPh @davidguison All #ForMenConfidence !, mythreid,7.075964,125.611318,,,,,,,,,,,,
v,,,,,,15, Pwede nako magstart sa christmas wish list ko \n  \n JoshAneGT Livestream PLEASE \n SixDaysToGo JOSHANE GT, phylizelezxn23,7.076396,125.624873,,,,,,,,,,,,
v,,,,,,5, Hi An wow hahahahaha vaketttttt, biancafernndezz,7.076673,125.621456,,,,,,,,,,,,
v,,,,,,21, Any suggestions kung san ko iheld birthday ng baby ko? Mga 15-20 persons lang. Hmm. Dinner tapos chill drink after :), biancafernndezz,7.076889,125.621439,,,,,,,,,,,,
v,,,,,,18, Mommy's starting to love Rastaclats just as much as I love em. Yay! \ud83d \ude0d \ud83d \ude0d, innasalanga,7.077112,125.615415,,,,,,,,,,,,
v,,,,,,17, Happy tummies \ud83d \ude0a \ud83d \ude01 \ud83c \udf74 @ Pepper Lunch - The Peak (Gmall) http://t.co/FvNzU6doxD, heeeeyhayley,7.077126,125.614359,,,,,,,,,,,,
v,,,,,,17, Happy tummies \ud83d \ude0a \ud83d \ude01 \ud83c \udf74 @ Pepper Lunch - The Peak (Gmall) http://t.co/JtBhWNvQEC, heeeeyhayley,7.077126,125.614359,,,,,,,,,,,,
v,,,,,,16, Girl ayaw palabi. Basin baya kalimot ka nga ang ampalaya ginakaon dili ginabatasan! Lol #asukarpamore @pakilacious, claramarismee,7.077408,125.624252,,,,,,,,,,,,
v,,,,,,11, @cremebruLADY @SEAsha18 @ellaaaveyou sa lugar na gusto ng lahat puntahan hahahaha, ellaaaveyou,7.077573,125.618978,,,,,,,,,,,,
v,,,,,,10, Ug mgstudy njud ko ky baga na kaayu kog nawng. -.-, ellaaaveyou,7.077573,125.618978,,,,,,,,,,,,
v,,,,,,12, Ug wala jud ko kasagang sa mga kalit2 na nhitabo gabii. Hahahaha, ellaaaveyou,7.077574,125.618978,,,,,,,,,,,,
v,,,,,,7, @Regwapa ew, dymphbaaco,7.077935,125.622943,,,,,,,,,,,,
v,,,,,,16, @Regwapa heh pugong pugong murag true! Ipagawas na na oy hahaha humot baya daw akong tae ana si dichay \ud83d \ude02 \ud83d \ude4c, dymphbaaco,7.077935,125.622943,,,,,,,,,,,,
v,,,,,,18, @athenatherese: Ditching school bc Ilavet so much, dymphbaaco,7.077935,125.622943,,,,,,,,,,,,
v,,,,,,23, @babetexts: I like long text messages because I appreciate the effort that someone puts into a complete thought., dymphbaaco,7.077935,125.622943,,,,,,,,,,,,
v,,,,,,13, fred's black labrador tho \ud83d \ude0d \ud83d \ude0d \ud83d \ude18 \ud83d \udc36, racheltonelete,7.07806,125.615694,,,,,,,,,,,,
v,,,,,,5, @KennethZacism Murag unsa kalayo haha, Michaaang,7.078247,125.614978,,,,,,,,,,,,
v,,,,,,12, @doperario : hahahaahahahah http://t.co/J1M5NBTdKo \ud83d \ude02 \ud83d \ude02 \ud83d \ude02, Michaaang,7.078248,125.614977,,,,,,,,,,,,
v,,,,,,10, On Break (@ Olink in Davao Philippines) https://t.co/J99oistfWC, code_bleak,7.07831,125.618313,,,,,,,,,,,,
v,,,,,,7, @peeeylin dm bibi \ud83d \ude2d \ud83d \ude2d, chloeamisola,7.078551,125.60929,,,,,,,,,,,,
v,,,,,,4, leche chloe emote huhuhu, chloeamisola,7.078551,125.60929,,,,,,,,,,,,
v,,,,,,8, Ayaw i-reason jud ng nakatulog. Walay angay, HansDeihl,7.079103,125.617668,,,,,,,,,,,,
v,,,,,,8, @rap_0201 imy!!! Dvo ghapon ka twey? \ud83d \ude04, princesspajigal,7.079398,125.610162,,,,,,,,,,,,
v,,,,,,20, bakit nag pasok man gud ako sa ganitong mga bagay uyy... biyaan ra mn ghpon. wew di na gyud hahahaha, chloeamisola,7.080678,125.596813,,,,,,,,,,,,
v,,,,,,8, Bukton bish \ud83d \udcaa http://t.co/BlNLQ81Vva, dankendandyn,7.080765,125.613541,,,,,,,,,,,,
v,,,,,,8, @allukezrachoii hahahaha sus oyy tuo man ka ana :))), DanicaCanuto,7.080944,125.611198,,,,,,,,,,,,
v,,,,,,12, @MuscIeFitness: Pain is only temporary but victory is forever. -Jeremy H. Winning, DanicaCanuto,7.080944,125.611198,,,,,,,,,,,,
v,,,,,,12, @UltimatePatama: My Mom annoys me always but I will forever love her., DanicaCanuto,7.080944,125.611198,,,,,,,,,,,,
v,,,,,,13, @jacklynpelayo @khelyperoy awa lgi ba kblo nagyud ko kna ang rep ni che..., LKPLZ,7.08101,125.525414,,,,,,,,,,,,
v,,,,,,5, @khelyperoy si peps bai ahahahahaha, LKPLZ,7.081012,125.525424,,,,,,,,,,,,
v,,,,,,14, @PapaJackQuote: Nahuhulog ka na sakanya biglang biro lang pala lahat. so me wt jrs :(, DanicaCanuto,7.081019,125.611225,,,,,,,,,,,,
v,,,,,,14, @psychologicaI: You know someone means a lot to you when their mood affects yours., DanicaCanuto,7.081019,125.611225,,,,,,,,,,,,
